fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO,pred_t1,pred_t2,pred_t3,switch
1,2,4,1,0.2129057067646633,0.0537207440710968,0.625,0.8617850720417793,0.0136918763694775,5.7321707765722395e-09,7.933500499297065e-09,0.000178617962079,0.9525469211171684,0.9999999999999968,5.5610131977816896e-12,0.9999999999999992,0.1766536964980545,0.11538881012106,0.0983921598596228,0.5843309390795426,0.0693926161175069,0.2476847517642383,0.4937910306098238,0.0394136235955055,0.4405646465304839,0.0005120109908004,0.0007475904876724,0.0010530920216414,0.0025720850458352,0.0004283930020399,0.0012796334591467,0.0025042566080879,0.0059922525084666,0.518822239115785,0.5494585820476032,0.5642195155547753,0.5686453543000085,0.66761382684773,0.6790379812444303,0.7026582735259296,0.7575853382058726,0.2628547159605789,0.0651558073654391,8.528288462347407e-08,0.1291291291291289,0.4473684210526316,0.6869107868889279,0.9200289469482597,0.9703605777210588,0.0273931718270881,0.8621549167087451,-5.799366593343322,-5.99017683283862,-5.999973371067214,-5.999999565705726,-5.956281061308252,-1.869581868546484,-12.0,-11.77908675041846,-12.0,False
1,2,5,1,0.2521871029160203,0.0812878261344343,0.625,0.8165790702694393,0.0136918704238054,1.4571378117688943e-10,9.227062615664353e-09,0.0101301190235285,0.9498442321649032,1.0,4.568962409475831e-12,1.0,0.2291828793774321,0.0752535718180825,0.1775976610087263,0.6382016493748337,0.0876538308852718,0.2210814603495757,0.5829312663133751,0.0276509831460673,0.6219317513240539,0.0008396597953702,0.0009746624776813,0.001501221712867,0.0044037230314049,0.0004969001431399,0.0013419912399904,0.00291738988818,0.0083729508292017,0.5278889498361297,0.5590798745309549,0.5744762642180239,0.5814129297374083,0.6479152460636398,0.6588578481164611,0.6814388759918497,0.7331673621405317,0.2056428478391823,0.0566572237960339,6.290790072186358e-08,0.096096096096096,0.4824561403508773,0.6293570770409243,0.8756316907810724,0.9484412836509344,0.0502991785026803,0.8517394896734352,-4.965033817492269,-5.765666972537243,-5.99994573446649,-5.992338371249305,-5.938856722297021,-2.0176276199819267,-12.0,-11.822117934530167,-11.999954946179228,False
1,2,6,1,0.2347850741884428,0.0669716696885607,0.375,0.7981236616320856,0.0136918719161039,4.9515596558727695e-09,8.713297625542612e-09,0.0002390165124809,0.9343223312020696,0.9999999999999966,4.507316899950891e-12,0.9999999999999984,0.1883268482490273,0.0777620242120187,0.1501286346853514,0.6202447459430699,0.1241762604208018,0.1602533730041165,0.4900735584908646,0.0524051966292134,0.3673181971391748,0.0017321216833605,0.0023443369007181,0.0033613839606469,0.0085884838612253,0.001010829042479,0.0030199353073754,0.006125221743185,0.0155658246231053,0.5297446384930578,0.5611945537784948,0.5768598082649498,0.585074425766207,0.6413380604748676,0.65224887850737,0.6746090469303729,0.7259159043672629,0.3814342120296228,0.0538243626062322,2.602512278253368e-07,0.1261261261261261,0.5263157894736843,0.7226505976706967,0.9356368115908232,0.9871371654730968,0.0314740346648279,0.7979799701879665,-5.919695722950245,-5.909480461356815,-5.99992460080148,-5.994904871392205,-5.851785517883549,-1.162495152995651,-12.0,-12.0,-12.0,False
1,2,7,1,0.1856836724343038,0.0386421937514249,0.375,0.911541865326168,0.0136918673193569,2.0196255196234776e-08,7.549629566891063e-09,1.5212960288497129e-05,0.95221021449482,0.9999999999999964,6.832888885911293e-12,0.9999999999999996,0.1591439688715953,0.0877958337877631,0.1197871439480672,0.560388401170524,0.0657403731639539,0.2495210713822145,0.429565767618445,0.0283532303370786,0.4600509861897571,0.0017541242770992,0.0026084411682803,0.0033949789850427,0.0090415394918488,0.0010144045055264,0.0031883680828478,0.0058360222906188,0.0154413381935068,0.5312821077756178,0.5629162032368469,0.578595868883821,0.5872980190009571,0.6328966727470613,0.6436639285841825,0.6654609054745567,0.7153473039933943,0.3430658072729733,0.0396600566572237,6.162830651465568e-07,0.1261261261261261,0.5350877192982457,0.6569042210594316,0.903727947261951,0.9732975110487728,0.044982403560421,0.8332422724886851,-5.612904892529259,-5.950199914155032,-5.970545716957913,-5.995687609756881,-5.958541518977506,-1.1726643459527952,-12.0,-12.0,-12.0,False
1,2,8,1,0.2261778095452553,0.06593514481185,0.375,0.8469436742631324,0.0136918791980016,9.063897653506813e-09,8.999223313068739e-09,0.0001150484971194,0.9279979572617202,0.9999999999999988,4.900959822570989e-12,0.9999999999999996,0.1591439688715953,0.0978296433635075,0.1079389166381712,0.5663740356477784,0.1168717745136959,0.1565891290741786,0.4973503124258483,0.0523174157303371,0.3729555926439174,0.0011864926334258,0.0017358218737521,0.0027711133517468,0.0068903113584778,0.0006727664318831,0.0019527935433911,0.0047035883511855,0.0118480056747295,0.4765742258244738,0.50451535465011,0.5169365560134422,0.5132746094009222,0.6054108003748395,0.6154263724511878,0.6358789170975746,0.6804627708320736,0.2871453694546815,0.0623229461756373,2.019650153096333e-07,0.141141141141141,0.5921052631578949,0.6646628556560004,0.8986387524525592,0.9590094416964708,0.0389577745458838,0.8297532334145236,-5.607481456513548,-5.909480461356815,-5.893006646051648,-5.99337263250092,-5.808070771028098,-1.3041721277327134,-12.0,-12.0,-12.0,False
1,2,9,1,0.2235951704162939,0.0583325401523693,0.625,0.8301542813990137,0.0136918731615023,1.77797514727392e-08,9.035220468671693e-09,3.6758416307127486e-05,0.9638131220273328,0.999999999999999,1.1491723723869654e-11,0.9999999999999992,0.1649805447470818,0.1053550005453157,0.1028047498858282,0.560388401170524,0.0620881302104009,0.2606513063548406,0.3939729494581982,0.0237886235955055,0.4604557246524383,0.0009764638104366,0.0013143156862863,0.0019250995130147,0.0046116671824509,0.0006034919554037,0.0018700845045748,0.0038330659631703,0.00917863386031,0.526046921396522,0.5571821865246088,0.5724916625336129,0.5789466750712768,0.6507308204934232,0.6618073034722338,0.6845702352634976,0.7367739865468363,0.3268834814509798,0.0679886685552407,1.489819469122154e-07,0.147147147147147,0.6008771929824561,0.6918683405243029,0.9328785314804982,0.9715680574121116,0.0167470230056264,0.8360519968371855,-5.652293744580906,-5.965631349596392,-5.809071233502555,-5.995687609756881,-5.880650379356916,-1.560320990639652,-12.0,-11.77908675041846,-12.0,False
1,2,10,1,0.2120160234350837,0.0607877873431958,0.5,0.8586777578652693,0.0136918690184789,4.567453776655129e-09,7.53071832479911e-09,0.0002216601118141,0.9294131622338384,0.9999999999999966,2.928109232131719e-12,0.9999999999999982,0.1649805447470818,0.11538881012106,0.093857814257052,0.5663740356477784,0.0255657006748708,0.4701727099633418,0.4329668591315353,0.039501404494382,0.388350496036267,0.0017183155465344,0.0025759090529413,0.0032105047746349,0.0062563546226873,0.0008433530795659,0.0027710231045227,0.0048545111840897,0.0091948129876634,0.5100700993601037,0.5403156105523363,0.5546296264045383,0.557729251396863,0.6024814997766805,0.6125732576533172,0.6326130658739186,0.6759449000320298,0.4050556069123854,0.0424929178470254,3.030135479156575e-07,0.162162162162162,0.5219298245614037,0.6859960322490362,0.9208491464196163,0.9628676926317616,0.0340452147083755,0.838433704706341,-5.888101834197537,-5.999999565705726,-5.999999565705724,-5.999999565705726,-5.999999565705724,-1.2776776639912846,-12.0,-12.0,-12.0,False
1,2,11,1,0.2141548561861121,0.0591174355617672,0.75,0.8652901278829758,0.0136918722557369,3.912852509269163e-09,9.8367362279313e-09,0.0003602412256605,0.9488728302035148,0.9999999999999988,7.897891565869291e-12,0.9999999999999992,0.1591439688715953,0.1028465481513796,0.1027710728115144,0.548417132216015,0.0657403731639539,0.2451442502588603,0.5224234754409556,0.0357268258426966,0.4912227310162382,0.0009302597763539,0.0012651552164121,0.0019058600066527,0.0048169718723011,0.0006506531857852,0.0019304135724154,0.0041251436966208,0.0101950258357201,0.5075219225324112,0.5374316537761697,0.5516066691012355,0.5541179732236434,0.6524825044918172,0.6635861984990937,0.6864797943857602,0.739122399334129,0.2969485367456186,0.0594900849858357,1.156144527472142e-07,0.1231231231231231,0.4561403508771931,0.6801449595078006,0.9304136374137956,0.9712895517765856,0.0223153370168582,0.8332300613043977,-5.870934953441689,-5.99017683283862,-5.985302533214277,-5.999999565705726,-5.998451884584064,-1.4690293191442343,-12.0,-12.0,-12.0,False
1,2,12,1,0.2024096896077254,0.0476517275990961,0.375,0.8342488637109244,0.0136918668665146,8.866512596659791e-09,9.40068363593761e-09,0.0001258351512335,0.9265756626608508,0.9999999999999988,3.648183748231884e-12,0.9999999999999988,0.1591439688715953,0.05769440506053,0.1749426848734449,0.590316573556797,0.0511314013497419,0.3138506156263569,0.3934192833979277,0.0158005617977527,0.5399377033312142,0.0022128676439573,0.0032476104068624,0.0048963090084528,0.0149458024057907,0.0009601403275839,0.0034040087872733,0.0069681593620234,0.0208726446731976,0.4975569978063097,0.5270327943032586,0.5409600959596608,0.5443598620092297,0.5880093771311414,0.5979154284909115,0.61747514298407,0.6608584711616364,0.2795334185394154,0.0509915014164305,2.670200926233733e-07,0.1861861861861861,0.3991228070175439,0.6650566571943344,0.9207370822442692,0.969587761624474,0.0231678299908198,0.8229666778774064,-5.815286767188264,-5.95922367287077,-5.999468354108981,-5.997701207368798,-5.997230057426823,-1.2137227157683963,-12.0,-12.0,-12.0,False
1,2,13,1,0.2296702613590324,0.0628611105567866,0.5,0.8420135450074946,0.0136918709509327,1.5723647599473853e-08,7.671609746767704e-09,3.36681517416119e-05,0.9479776839795035,0.9999999999999972,9.161561185253368e-12,0.9999999999999992,0.1649805447470818,0.0953211909695713,0.1133784010834728,0.5963022080340517,0.0401746724890829,0.3734680685277616,0.4645258245669542,0.0357268258426966,0.4393042494729827,0.000826990264798,0.0011670448870639,0.0018057281059986,0.0048731704826397,0.0005004272026155,0.0017249202560602,0.0037592755427071,0.0096193801520904,0.5348352965199584,0.5665578948954073,0.5824239496599704,0.5909450378970439,0.6591699754847545,0.670461905584286,0.6937129724601,0.7475156638242249,0.1783185496244868,0.0481586402266288,6.290790072186358e-08,0.1501501501501501,0.4912280701754387,0.6904794837337385,0.9121685728754404,0.9671548618301566,0.0269992902570848,0.8291920524172964,-5.9112966877459066,-5.99151747102519,-5.9705226660385184,-5.995687609756881,-5.921082771817976,-2.257088527469105,-12.0,-12.0,-12.0,False
1,2,14,1,0.1908316083473479,0.0423475719112663,0.375,0.8581637864289147,0.0136918766902392,4.914803313591469e-09,8.309028201340442e-09,0.0002280330673257,0.932053163853592,0.9999999999999984,1.5525620577301526e-12,0.9999999999999992,0.1591439688715953,0.142981786454357,0.0732405366591901,0.560388401170524,0.0730448590710598,0.229829117199876,0.4294075773155105,0.0516151685393258,0.3269307235343044,0.0019142992697026,0.0026789807610521,0.0032906212608046,0.0057317964437572,0.0014442293892701,0.0041401338236427,0.0073971814228815,0.0127120024974939,0.4950019775237684,0.5242152996728762,0.5375822948577831,0.537126831477859,0.6508987006505644,0.6620460461290485,0.6848550652308849,0.7370182141275416,0.3785142048164902,0.0594900849858357,1.2795612644823606e-07,0.1231231231231231,0.4912280701754387,0.5781503640482115,0.8580679630970027,0.936195562693799,0.0640773858990116,0.8486781038710373,-4.603995829874351,-5.790961078586691,-5.999973371067214,-5.979503576105668,-5.970233751433364,-1.372935657417104,-12.0,-12.0,-11.999954946179228,False
1,2,15,1,0.2159658275722974,0.0533414689619573,0.5,0.7863057853914552,0.0136918699874669,6.7337183818032025e-09,8.952683095478526e-09,0.0001694368925792,0.8767816269437049,0.9999999999999988,2.9204036311090108e-12,0.9999999999999996,0.1649805447470818,0.1178972625149961,0.0918320929826121,0.5723596701250335,0.076697102024613,0.2249676452284847,0.5109546784782094,0.0678546348314606,0.3204671878974041,0.0011098237633069,0.0018559801814217,0.0033242893318123,0.0073224831335322,0.0006468565806546,0.0025164756331784,0.006433343585566,0.0144510298642875,0.5317623586595821,0.5634120257175874,0.5793699917777206,0.5875995459644539,0.6498527665740682,0.6610451683369071,0.6840578094948179,0.7366070738387989,0.418427318671112,0.0481586402266288,2.019650153096333e-07,0.1561561561561561,0.5394736842105263,0.7242605418044767,0.9332235888951744,0.9796966034854336,0.0471373201063725,0.8374590749717915,-5.920140939405462,-5.998804680171743,-5.999999565705724,-5.999999565705726,-5.999999565705724,-1.3122947612089235,-12.0,-12.0,-12.0,False
1,2,16,1,0.2450517338611869,0.0728012029130044,0.625,0.8060680824586108,0.0136918723355458,1.1076637376635392e-09,1.0159917491743897e-08,0.0014331543213553,0.9175208509081604,0.9999999999999984,1.0977860534131488e-12,0.9999999999999992,0.1649805447470818,0.060202857454466,0.1725908477902826,0.5663740356477784,0.0255657006748708,0.4701727099633418,0.5217116190777507,0.0481039325842696,0.4119650945067908,0.0028929759170205,0.0039408000827035,0.0049704759077389,0.0146201980538904,0.002003008981628,0.0059611538974407,0.0105876130639129,0.030112661486175,0.553268770261694,0.5863712997424588,0.6034644340439305,0.6182148471046192,0.6708792437986413,0.6825733284852566,0.7065507881685813,0.76442153117789,0.3412480384594203,0.0538243626062322,1.978305322435898e-06,0.162162162162162,0.5657894736842104,0.7088703235203828,0.9493692519761392,0.9873960666356784,0.0383620479868073,0.8058178090441657,-5.912216942129462,-5.861045792118757,-5.986920197394889,-5.927208626133462,-5.835782746926674,-1.1084831855757715,-12.0,-12.0,-12.0,False
1,2,17,1,0.2164330871355769,0.054254846485677,0.625,0.8651977932545658,0.0136918779894823,1.0729915449269192e-08,9.724298922625249e-09,0.0001009203355368,0.9351893399689452,0.999999999999999,9.97850192502748e-13,0.9999999999999992,0.2000000000000002,0.1178972625149961,0.1051784687184808,0.6022878425113064,0.0730448590710598,0.2439696162137893,0.5364233172506527,0.0277387640449438,0.5736782234093206,0.0026852518875209,0.0038660368012125,0.0055115813935943,0.0111857633093102,0.0018325683253853,0.0059350854666969,0.0115634786778348,0.0240628289736828,0.5081263201402904,0.538331312780935,0.5528876405144849,0.5566486016475679,0.6510353004593679,0.6624028203012845,0.6854954299885814,0.7389812302709791,0.3595218080250852,0.0424929178470254,3.030135479156575e-07,0.165165165165165,0.5087719298245614,0.6941954677641708,0.9165778133242536,0.9775158004336582,0.0340952885037942,0.8448521198139527,-5.9016784960564985,-5.964697339771472,-5.992454964060707,-5.926463026829334,-5.828370425706675,-1.130321665774411,-12.0,-12.0,-12.0,False
1,2,18,1,0.2325967619693309,0.0640891839574162,0.5,0.8789392899427855,0.0136918774841331,2.051475938173973e-09,8.304334840475734e-09,0.0006090684959355,0.9638299487415796,0.9999999999999988,6.639486523914813e-12,0.9999999999999992,0.1591439688715953,0.0777620242120187,0.1341971501357785,0.5783453046022878,0.0401746724890829,0.364199506148894,0.4721189591078068,0.0833918539325842,0.2546043049432004,0.0007544005458841,0.0010473243112556,0.001673704661405,0.0046937546251328,0.000532484537231,0.001512620356038,0.0035179129418547,0.0098021685502607,0.5082716943549925,0.5382216547021864,0.5524414398996262,0.5551677933342123,0.6477349959139898,0.6586952453201893,0.6813300315410376,0.7331810999488777,0.1934620980814954,0.0453257790368271,2.880308549684432e-07,0.1261261261261261,0.4122807017543859,0.6616110425651252,0.9268145575847112,0.9734154903671116,0.0131221357836938,0.8498171134069555,-5.77895546054097,-5.998804680171743,-5.999976514786328,-5.999999565705726,-5.99498254625832,-2.061905381742616,-12.0,-12.0,-12.0,False
1,2,19,1,0.1923105007303142,0.0449543091003252,0.5,0.8822277436110553,0.0136918759774333,1.740170503960841e-08,7.967834532750248e-09,2.8764640286768414e-05,0.949500095061605,0.9999999999999988,8.396642102182763e-12,0.9999999999999992,0.1591439688715953,0.0727451194241465,0.1426372966171523,0.5723596701250335,0.043826915442636,0.3406886343368202,0.504547971209365,0.0394136235955055,0.4497105373087169,0.0008987752316932,0.0012677222021843,0.0017658151105692,0.0052748635399774,0.0005885948936968,0.0018700796765568,0.0036577457024288,0.010614136622902,0.4833894630968299,0.5117172287261738,0.5243413597514262,0.5218650402335145,0.6356195342503548,0.646361538363301,0.6682600767423462,0.7181042069528341,0.2804627580489738,0.0623229461756373,9.246121512780188e-07,0.147147147147147,0.4956140350877194,0.6895523250400906,0.92605513113206,0.9752482463324628,0.0194615047082025,0.8242195774787404,-5.857449670130668,-5.933183540265832,-5.965034098464798,-5.995687609756881,-5.954914210018536,-1.500895958491842,-12.0,-12.0,-12.0,False
1,3,0,1,0.3308126982904856,0.1618330240003148,0.75,0.7311684932322572,0.0136913388785033,4.0726203429903884e-10,7.375997793974849e-09,0.0028836381580455,0.8871104078009027,0.9999999999999984,3.840678497484722e-12,0.9999999999999992,0.1766536964980545,0.1229141673028683,0.0922886558697382,0.6022878425113064,0.0328701865819769,0.4276285122952379,0.453452503361544,0.0711903089887639,0.275760161155091,0.0013689697084367,0.0019100513901672,0.0024463187685125,0.0047890619382554,0.0010388964949786,0.0032533793725137,0.0060067123244616,0.0110487111979123,0.5481737824218563,0.5808267403537071,0.5974748281660996,0.6086207603457761,0.6806462853097041,0.6924695328417979,0.7168949847697651,0.7743590037620843,0.2943587433338839,0.0509915014164305,9.929735776375145e-08,0.141141141141141,0.5263157894736843,0.6933959482992933,0.9078491028727278,0.9753524398234086,0.0440928569135033,0.820310703623207,-5.847961451234028,-5.955047826872543,-5.995056078445568,-5.9999929261942055,-5.991664038362048,-1.5901792727892388,-12.0,-12.0,-12.0,False
1,3,1,1,0.2514964419007069,0.0791355153800455,0.625,0.711326706342977,0.0136913308024908,7.85846435476356e-10,8.212040445177965e-09,0.0016433178371632,0.9198272978551376,0.999999999999998,4.2333997330617264e-12,0.9999999999999988,0.182490272373541,0.0802704766059548,0.1427200285369184,0.6142591114658155,0.043826915442636,0.3611137995791393,0.4352606185240844,0.0716292134831461,0.2638751807574434,0.0012601344254878,0.0017848092312393,0.0026554650015523,0.0073777674237839,0.0007068901227509,0.0021075858520068,0.0044810620493655,0.0124845931424324,0.5411354276877758,0.5733221796302799,0.5896470902314689,0.6001327386584208,0.6390743698596779,0.6498828666032151,0.6720621966740742,0.7227145424927842,0.3160219253190091,0.0453257790368271,1.6080855736092026e-07,0.1531531531531531,0.5219298245614037,0.6927109180989461,0.9247320884353922,0.9685842890703544,0.0357886032343189,0.8001829381128461,-5.983645082708149,-5.989562817387969,-5.999999565705724,-5.999999565705728,-5.999999565705728,-1.388547820109674,-12.0,-12.0,-12.0,False
