fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,bsf-progression_1.0,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,2,6,1,0.5766988878962781,0.07127695946424166,0.0,0.8672332496827869,0.3161763990637634,2.2257154130270286e-09,6.590683767935941e-09,0.000875644961651282,0.9999999999999887,2.8616184996697186e-11,0.0,0.0,0.2493512292642291,0.34527601357744137,0.0,0.0,0.23279780195784283,0.21106124896958844,0.27896528670748744,0.27896528670748744,0.24178307028342189,0.35315758899099936,0.2071934216953868,0.2071934216953868,0.2154689412310572,0.20493027439083983,0.5035097460675826,0.08173076923076929,2.4963111059309666e-08,0.14987714987714987,0.45454545454545453,0.8750484407392497,0.7141871353409628,0.8976100642904183,0.4788419911002218,0.3701230942764481,0.15957307388552522,0.5164634896805906,0.4148393795432703,0.424111128901119,0.5535083509517793,0.5293691957782332,0.6711641280808568,0.5293691957512272,0.06857993027242237,0.7571420534778559,0.8381392892519182,0.3502637519557824,0.4922794732511344,0.691973908778107,0.7330955611868828,1e-12,1e-12,1e-12,1e-12,1e-12,0.00018781319083334397
1,2,7,1,0.41783655220598165,0.073784527579816,0.0,0.8883517642384497,0.316176392243045,6.890229489138478e-09,5.150067061816577e-09,0.0001692818055304116,0.9999999999999887,1.4567753585739435e-10,0.0,0.0,0.21174918786275837,0.22800664000370413,0.0,0.0,0.19185516943667397,0.15814754989065383,0.37019308776374826,0.37019308776374826,0.2121615257660377,0.2384447972615531,0.2338231393212653,0.2338231393212653,0.17299821091031375,0.1481203234364451,0.5163965109611433,0.08653846153846143,5.488690512498755e-09,0.14987714987714987,0.27272727272727276,0.2715973458490445,0.4717341406159057,0.7035095127596824,0.5638514248800199,0.45743378118770806,1.0,0.8516080981120782,0.8220143181277493,0.7990875905582868,0.8691997312049389,0.3761158658755587,0.9440958872416241,0.37611586587208795,0.5943470251529224,0.176722898349428,0.22257675335167426,0.3313675329362955,0.8468517228049264,0.42624280662782366,0.557933696262273,1e-12,1e-12,1e-12,1e-12,1e-12,3.5680216452619545e-05
1,2,8,1,0.6589796761101681,0.33921449871703224,0.5,0.8939657947213192,0.31617639061799935,1.8347063482299216e-09,1.0945061335167305e-08,0.001797081011212662,0.9999999999999942,4.741919798988657e-11,0.0,0.0,0.35566733972442677,0.3571776438656759,0.0,0.0,0.3458063520093603,0.34899197842641194,0.4506796524020307,0.4506796524020307,0.3636138310491981,0.37871607313662337,0.4472539878741051,0.4472539878741051,0.3551318070900785,0.37574028957877725,0.7581982554805717,0.09615384615384613,2.563666792519488e-08,0.15479115479115482,0.6363636363636365,0.7962536437732005,0.6501595042412243,0.8981074855271408,0.5736887871632428,0.6265052957425998,0.02572275217692277,0.35666842943333243,0.06673754253935726,0.06321918278477412,0.3918188514796172,0.45728426676598155,0.531375073683896,0.4572842667585063,0.4778825338340109,0.7225560623133154,0.5635259884987167,0.6169818681189898,0.751976790684058,0.9030551850127291,0.5687992462591578,1e-12,1e-12,1e-12,1e-12,1e-12,0.0002213310721752159
1,2,9,1,0.48592989026654954,0.021816369030015575,0.5,0.8956343644302673,0.3161763940423687,7.508778845739662e-09,5.43269091064676e-09,0.00016063382709659632,0.9999999999999946,8.339812615997498e-11,0.0,0.0,0.41010908038733995,0.30243155083522305,0.0,0.0,0.423785787227246,0.36859234085006787,0.4384700385410305,0.4384700385410305,0.41711268370385646,0.32238750939229466,0.5583975351788126,0.5583975351788126,0.4362516038156078,0.4010141002446025,0.9295964353557802,0.0889423076923077,3.3304718258836324e-08,0.17690417690417692,0.5454545454545456,0.6964853670299788,0.5972594899735362,0.7562546393344909,0.6097507530623668,0.49555399480195483,0.3555117813700618,0.2792457554983345,0.1293976161958721,0.1323002747413753,0.3105773536129192,0.3667835628258622,0.46113753690398607,0.36678356282879304,0.10791984046124803,0.9536927733825871,0.9894730802707163,0.7242621478729048,0.5238424113427032,0.7615022481908374,0.516773692170784,1e-12,1e-12,1e-12,1e-12,1e-12,0.0003622675826880063
1,2,10,1,0.7070787726203968,0.3374428688396385,0.5,0.9078609565480301,0.3161763942776421,4.5690106959828945e-09,4.1671044466271756e-09,0.0002277538659081314,0.9999999999999981,1.7497672039588907e-11,0.0,0.0,0.6438751260026022,0.4390756795842618,0.0,0.0,0.6175122274938145,0.4605925527024347,0.5104603918311965,0.5104603918311965,0.6454691541623007,0.4637047413604414,0.4742567886849245,0.4742567886849245,0.6280174300347527,0.4913116868893116,0.5668938185766377,0.08653846153846143,3.417264761444379e-08,0.14004914004914007,0.6363636363636365,0.5239179750075942,0.4692734583605316,0.5494327035834973,0.7134736696576263,0.506218657701624,0.9582299129920159,0.976307541991452,0.3355220506453662,0.3417802714371305,0.9794561036384861,0.6615503558486806,0.0,0.6316590851402333,0.42460389833815526,0.3221116284460144,0.4125391215473344,0.15553748754576782,0.4718115548666022,0.6196538625697497,0.4503097149333737,1e-12,1e-12,1e-12,1e-12,1e-12,7.069981329502643e-05
1,2,11,1,0.6260579667973016,0.20600391726391692,0.0,0.9235459994522204,0.3161763943098591,2.0529226654971105e-09,6.789127355805215e-09,0.000984766722168779,0.9999999999999949,8.564667216810849e-11,0.0,0.0,0.2815226952026312,0.335348525357626,0.0,0.0,0.28143225862079296,0.30936018066025606,0.7985765171610586,0.7985765171610586,0.31935686646622363,0.3855953812369438,0.8054670654371947,0.8054670654371947,0.3202129243154483,0.36050687023937755,0.6877946908363517,0.079326923076923,4.1004096442995484e-08,0.19656019656019652,0.18181818181818188,0.7550144873944412,0.5930800336991453,0.8228473523594461,0.6001845643932061,0.5456650891112672,0.22156136542576366,0.13893611561179586,0.11112189719286114,0.120368611207466,0.15812617176318883,0.4620717118932428,0.3293354927117445,0.46207171186474094,0.9417594898117274,0.45513151738001634,0.3994375113098181,0.4236862256385532,0.2845349404939592,0.752488604174529,0.15020267005271926,1e-12,1e-12,1e-12,1e-12,1e-12,4.7646266948945666e-05
1,2,12,1,0.4958850553747772,0.04618746392471858,0.0,0.8618135223956206,0.31617639202057285,9.269160271944098e-10,7.034075546781908e-09,0.002345699082379457,0.9999999999999944,5.397055191809757e-11,0.0,0.0,0.5105086000191856,0.29180936299220367,0.0,0.0,0.47838506458043295,0.26988183374216124,0.5294245519398908,0.5294245519398908,0.5164353871538623,0.32076701129757207,0.4438186213582549,0.4438186213582549,0.4891674293818181,0.2935602949968652,0.6877946908363517,0.0889423076923077,2.7727408936762282e-08,0.18673218673218672,0.45454545454545453,0.6285681746905328,0.5110308512993442,0.7777476749656694,0.7499277065631399,0.3951525241870595,0.4390171301102507,0.22310303332305725,0.38117972118807586,0.4076441331207654,0.25040709519860016,0.36821814826228183,0.4091171920107951,0.36821814828783256,0.7571646928720046,0.44928816556792794,0.5091484697382709,0.3611301401289849,0.4334560393151905,0.5078718511862949,0.41725984038477915,1e-12,1e-12,1e-12,1e-12,1e-12,2.632939839259919e-05
1,2,13,1,0.5268669597857538,0.03929388801338725,0.0,0.929443767756265,0.316176396922458,1.032248018580547e-08,7.041606946572856e-09,0.0001438815834977292,0.9999999999999922,3.696956120142342e-11,0.0,0.0,0.23773857532401366,0.20644723691982142,0.0,0.0,0.24015347611285226,0.20472486613031,0.3997218976738055,0.3997218976738055,0.24170038812412342,0.22000387302242058,0.4728530991337214,0.4728530991337214,0.25095520074618705,0.22950590840615603,0.8086955630960653,0.0889423076923077,2.368260322138793e-08,0.19656019656019652,0.5454545454545456,0.755939508320962,0.8307872901639333,0.7733849279867335,0.36808097236984716,0.5959890843924062,0.23976334419160694,0.46437201110293724,0.5628264429719643,0.5823796571677136,0.5016525000816792,0.4836180355215446,0.6263320246988948,0.48361803555523986,0.3573652482113099,0.5482568751874553,0.7230148040883126,0.34902828205034087,0.2262179133454354,0.6296187129658628,0.4883995292487082,1e-12,1e-12,1e-12,1e-12,1e-12,8.919372913041265e-05
1,2,14,1,0.49140900663731235,0.08430453343985268,0.0,0.9150240750016928,0.31617639640116724,9.962893520852327e-09,5.6090391755676515e-09,0.00010809570258835082,0.9999999999999816,6.182685929250007e-11,0.0,0.0,0.2533895316897929,0.2415742947031964,0.0,0.0,0.24353721482362373,0.1599695592478167,0.4635141403785532,0.4635141403785532,0.2635626613626668,0.263797081682793,0.43530587485689587,0.43530587485689587,0.25054076493301614,0.17844585001055613,0.6877946908363517,0.08653846153846143,3.417264761444379e-08,0.17199017199017197,0.45454545454545453,0.5816184972450219,0.4246339664631087,0.5269513125998736,0.6702035749352027,0.5951167730173486,0.8016548027762759,0.3112030893098039,0.34401395967912585,0.3609740142610107,0.3443502690560239,0.43099352242239075,0.4903359940038475,0.4309935224359841,0.6356601560878365,0.5138418542524081,0.5650701411102605,0.4623800636660901,0.8391700812995084,0.5854572058487043,0.4863360083299155,1e-12,1e-12,1e-12,1e-12,1e-12,0.00013756531345036498
1,2,15,1,0.5029379934425376,0.11863356664516425,0.0,0.9066667362023196,0.316176393632629,2.4406035214132476e-11,4.7583900208938715e-09,0.05445431628485234,0.9999999999999922,6.5955101731692e-11,0.0,0.0,0.3384998938023036,0.3885298375704342,0.0,0.0,0.33444423142287305,0.31990153526489706,0.4626562733012922,0.4626562733012922,0.3473510988007812,0.41104118224935193,0.4895302177147589,0.4895302177147589,0.3462041351121212,0.3484736853927548,0.6877946908363517,0.08413461538461536,1.116906370725705e-08,0.14250614250614255,0.5454545454545456,0.7298281534486072,0.6691982386454516,0.8066030197361932,0.4376910042565726,0.6173650975730846,0.5370360728754198,0.8639196660671709,1.0,1.0,0.8802483481437928,0.19190247324594273,0.9536479961779878,0.19190247322465437,0.712833307814976,0.0,0.053773662175129244,0.6955030258192932,0.8009004399197976,0.5530764934332535,0.5339288135158049,1e-12,1e-12,1e-12,1e-12,1e-12,0.00017731139808130364
1,2,16,1,0.5478207560681708,0.10293296190041713,0.0,0.8851737679562363,0.3161763941118954,2.3390816474902805e-09,5.164491560068478e-09,0.0006447665979345303,0.9999999999999936,2.8111935915513427e-11,0.0,0.0,0.3124379396126489,0.2830789767108938,0.0,0.0,0.3070762626391255,0.2539941502506585,0.2985256343308498,0.2985256343308498,0.30990929164066644,0.28825515726101747,0.33247467117274043,0.33247467117274043,0.30763160351868885,0.26626121076297876,0.7382919984518457,0.079326923076923,3.695936607328713e-08,0.19656019656019652,0.18181818181818188,0.8388954640147562,0.7338981750511504,0.9444153512267244,0.33817418530132826,0.4957531496458939,0.026979365822906165,0.6276285135558699,0.554328745236905,0.5462250410687943,0.661555008585774,0.7052942305774074,0.7645761316684458,0.7052942305734993,0.33818896415165334,0.5188395423125911,0.5455929891627196,0.7181549667081116,0.46493488217882306,0.7148448614640597,0.7438113692717647,1e-12,1e-12,1e-12,1e-12,1e-12,2.8856094314134186e-05
1,2,17,1,0.5298860442057263,0.06456840761162283,0.0,0.8529726966093798,0.31617639851262563,3.809946462315761e-09,6.85340622566626e-09,0.0005018958559796224,0.99999999999999,4.640289685158873e-11,0.0,0.0,0.29457305028735703,0.20416012244252374,0.0,0.0,0.28080468531466674,0.21811572828155046,0.17474738925968936,0.17474738925968936,0.2814134158735798,0.18717233387442467,0.1550907433035742,0.1550907433035742,0.2647444069896728,0.20708174237916388,0.4964902539324174,0.08413461538461536,2.563666792519488e-08,0.18427518427518425,0.18181818181818188,0.5708628072826993,0.7599198616329086,0.6976842908511204,0.4161642040554809,0.2893665580525253,0.2783589091107944,0.591913880066631,0.5032826378628137,0.5037436514163289,0.6272210137055994,0.7022714294174627,0.734892591972968,0.7022714293576988,0.2088560035927669,0.608596245793994,0.6285645028052593,0.8384142542730229,0.7993645125913609,0.773870163283297,0.8479568728080262,1e-12,1e-12,1e-12,1e-12,1e-12,0.0001392679387344182
1,2,18,1,0.4809413544069995,0.04504895946877756,0.0,0.9364359031797928,0.3161763957928966,7.916542567059817e-09,5.625388206210103e-09,0.0001559164264239276,0.9999999999999987,1.3019001286372015e-10,0.0,0.0,0.13303736468899952,0.264885588833974,0.0,0.0,0.123838491238879,0.2503717048778119,0.37086129473774854,0.37086129473774854,0.13182969113144766,0.2768609464172116,0.29369308080178813,0.29369308080178813,0.1070115308364975,0.2584851965371533,0.4964902539324174,0.08413461538461536,1.9685874906375236e-08,0.16216216216216217,0.27272727272727276,0.6665277424100261,0.6120089010985423,0.8849384349577023,0.5341113194550272,0.4354446906590178,0.40599792991518135,0.417269834191766,0.4529176841656515,0.4694498817319346,0.4540615711304124,0.7291327818430662,0.5851871700264604,0.7291327818161423,0.3472415452425546,0.6182506293262331,0.7817498741858466,1.0000000000000002,0.608633359970874,1.0,0.6086347476519158,1e-12,1e-12,1e-12,1e-12,1e-12,0.00010443563067325717
1,2,19,1,0.589029672090439,0.12164378460222015,0.0,0.941375259489371,0.3161763892815952,3.970472792738528e-09,9.200581930528205e-09,0.0006580254705354652,0.9999999999999964,1.3231680356419473e-10,0.0,0.0,0.2065000928245141,0.16419006526589547,0.0,0.0,0.1993555067259389,0.16217378419444717,0.8200262918981345,0.8200262918981345,0.2577697097120457,0.24023746315028777,0.7660565051925736,0.7660565051925736,0.24560972838439285,0.22680039189522377,0.8086955630960657,0.08173076923076929,4.1004096442995484e-08,0.19656019656019652,0.18181818181818188,0.8419939684745478,0.8394975810722971,0.9393537009918946,0.37621896770352303,0.48038452948560817,0.46353581402864474,0.5678748526426967,0.43708372148403285,0.43486269376480635,0.6039113723656904,0.49289887004598815,0.7147401841925224,0.49289887005622,0.9009191500726583,0.15911944175842208,0.051694762614171275,0.46644270204231486,0.3300734820547522,0.6539382891911588,0.11272545721007177,1e-12,1e-12,1e-12,1e-12,1e-12,0.0001435279071951194
1,3,0,1,0.8025782514341312,0.5293391189280579,0.5,0.9524767655954299,0.31617610443737154,1.1191449144310207e-09,8.455209156663693e-09,0.002315893380671487,1.0,4.524822704021769e-11,0.0,0.0,0.2865837128620584,0.25844489493538253,0.0,0.0,0.3002854837322201,0.26568696271822456,0.6729830382197695,0.6729830382197695,0.3133998573364529,0.30453654490102544,0.7759937050198935,0.7759937050198935,0.33402245635791405,0.31975220833857143,0.4964902539324174,0.08413461538461536,2.368260322138793e-08,0.1597051597051597,0.27272727272727276,0.8642649712627616,0.7026585594796897,0.9372324583125488,0.5710901213663775,0.6813965808430247,0.8274375859451293,0.4680498744871593,0.24441996990601744,0.24681670256088317,0.5053402019705553,0.4786211509307704,0.6295202364561926,0.4786211509026194,0.18573994680045303,0.8059418412165087,0.8117616065803823,0.2528740992124868,0.1788915016036392,0.9466349761354869,0.368059880216677,1e-12,1e-12,1e-12,1e-12,1e-12,0.00011880238282009835
1,3,1,1,0.5627626473743573,0.06344335182594672,0.0,0.9248210944136145,0.31617610422741593,4.879173720554867e-10,5.2208742911587765e-09,0.0033852306506581787,0.9999999999999976,3.066165453046582e-11,0.0,0.0,0.21302408243389725,0.24966331353851984,0.0,0.0,0.205458481881075,0.2179512432978748,0.6614210941495551,0.6614210941495551,0.24571669443882593,0.2951147080806688,0.620918794173325,0.620918794173325,0.23376754548579348,0.2598833787461286,0.6877946908363517,0.08413461538461536,3.994100048807623e-08,0.19656019656019652,0.3636363636363637,0.7353948339151787,0.6269572687447491,0.8170264568600498,0.6220074441982185,0.4984507726788754,0.7963590373238056,0.4027580278802514,0.33792722237453887,0.3483504514171063,0.4392617840667606,0.2827601312175373,0.5723919777210208,0.2827601312564105,0.7315572432885027,0.4281887010240082,0.375520705192095,0.4711176205195283,0.3258218383154934,0.6724436169652382,0.2885919767625267,1e-12,1e-12,1e-12,1e-12,1e-12,0.0003466715350860787
1,3,2,1,0.5659181242762975,0.027568258311850558,0.5,0.7369717222516352,0.3161761002425305,1.8412621188729995e-09,3.5016682561997557e-09,0.0005650650122893982,0.9999999999999996,3.101898265697213e-11,0.0,0.0,0.37041005991534676,0.18714556351068806,0.0,0.0,0.3649864048363991,0.16957695207291923,0.3295646728936541,0.3295646728936541,0.3722947654455174,0.19018167716434287,0.36658251301703304,0.36658251301703304,0.370739521018988,0.17910295076109062,0.6372973832208577,0.079326923076923,6.35458575055379e-09,0.09090909090909094,0.6363636363636365,0.856453774752243,0.7224978914329179,0.8243671596134616,0.6533879823206779,0.6299486812715281,0.9174879616929129,0.5880088051758809,0.3953434456576268,0.3866525698657597,0.623445450938362,0.2006907389582966,0.7316284198928212,0.20069073898176926,0.6938117521519898,0.36536437447375514,0.3357104995932796,0.3767630454772537,0.6897208649532727,0.5798970132421486,0.7235885093567802,1e-12,1e-12,1e-12,1e-12,1e-12,0.00035012445916213865
1,3,3,1,0.4523181222130617,0.030147602503245968,0.5,0.774655890238618,0.31617610276819214,6.212206847168818e-10,3.859705880271668e-09,0.0019866733407508923,0.9999999999999951,1.0759830587549635e-10,0.0,0.0,0.3979759894951055,0.42840436376073604,0.0,0.0,0.3830262419642161,0.36423745080359193,0.4442450716913324,0.4442450716913324,0.40526052506603183,0.4501797417622579,0.4210708635726572,0.4210708635726572,0.3917407519499358,0.39029021274816644,0.6877946908363517,0.06730769230769226,1.3157855676530467e-08,0.14004914004914007,0.5454545454545456,0.6973441626729188,0.7549502475814136,0.674706081553607,0.441236199467812,0.5097989961867471,0.7587892082739015,0.2304842378984917,0.20350353031828838,0.2143096802908353,0.25837983562456057,0.44250682001642483,0.4160100443625782,0.4425068199931973,0.7862830844753113,0.5218864800277019,0.5406298462471282,0.3836826322706053,0.727542891790874,0.3569266654623868,0.5203619941423527,1e-12,1e-12,1e-12,1e-12,1e-12,3.270062220552639e-05
1,3,4,1,0.5156472118390608,0.03594932499253553,0.0,0.896773101537064,0.3161761044970228,1.772178911545355e-09,3.6467633957411955e-09,0.0006147551484126911,0.9999999999999916,6.769087918770574e-11,0.0,0.0,0.3781201873186231,0.2882111438562244,0.0,0.0,0.3574762774989891,0.2391379363638519,0.39792482517451155,0.39792482517451155,0.3834281201339216,0.3038619798022527,0.34162794845754263,0.34162794845754263,0.3616236726995142,0.2510596407815875,0.42021941652980166,0.08413461538461536,1.866629160862198e-08,0.14987714987714987,0.45454545454545453,0.6376405745401136,0.4921406800956225,0.8062465756793893,0.6318355339566698,0.49799441147599954,1.0,0.6397983532986222,0.5912347781738649,0.5850437102755315,0.6731744043489147,0.26577402470789385,0.7746217088431819,0.26577402471694855,0.3622682229517711,0.4946918621637235,0.5993337743915605,0.3476982487965239,0.5133325527807384,0.5682383605802622,0.5734782219564858,1e-12,1e-12,1e-12,1e-12,1e-12,3.087200265045322e-05
1,3,5,1,0.4584099162838131,0.038219703849548425,0.5,0.8345100311676572,0.3161761030498267,1.887313876386497e-09,5.987036035931806e-09,0.0009486843829603376,0.9999999999999906,7.760212795710625e-11,0.0,0.0,0.27398714409399894,0.26591525838581137,0.0,0.0,0.2726263228661188,0.23689071230754982,0.573694744074623,0.573694744074623,0.29341354686125576,0.3003996323315382,0.5992361227463374,0.5992361227463374,0.2945471093091618,0.2757010927967556,0.6877946908363517,0.079326923076923,2.9218308224184292e-08,0.12285012285012283,0.45454545454545453,0.6908577151216176,0.6626173241727558,0.8445394088090178,0.4807946517039195,0.5132197630078287,0.4292794006424687,0.33930220550715573,0.4909830430078461,0.52006969116829,0.3737668242169973,0.3618480022862416,0.5157681491298798,0.36184800231199743,0.5933113201554328,0.47791494163526993,0.5983925983429443,0.523020971817701,0.4954303114073597,0.47307557154819546,0.3704912176051831,1e-12,1e-12,1e-12,1e-12,1e-12,2.6833375476678946e-05
